id,genero,edad,pais,fecha registro,plan servicio,permanencia,duracion llamadas,consumo datos,cargo mensual,cargo total,churn
4342,Femenino,57,Chile,2019-11-30,Básico,54,286,4,1500.3,81016.2,0
2428,Femenino,16,Chile,2021-05-15,Estándar,36,254,8,2666.7,96001.2,0
6544,Femenino,29,Chile,2022-07-05,Estándar,22,478,7,2601.9,57241.8,0
3902,Femenino,16,Chile,2021-11-03,Premium,30,72,17,5175.6,155268.0,0
8847,Femenino,95,Chile,2021-02-12,Básico,39,151,10,3158.55,123183.45,0
7207,Femenino,26,Perú,2020-03-17,Estándar,50,429,15,4950.45,247522.5,0
7426,Femenino,93,Chile,2021-11-09,Premium,30,300,2,915.0,27450.0,0
3379,Femenino,33,Chile,2023-12-02,Estándar,5,56,1,358.8,1794.0,0
9541,Femenino,56,Chile,2022-03-21,Estándar,26,301,10,3316.05,86217.3,0
786,Femenino,27,Chile,2019-05-05,Básico,60,340,15,4857.0,291420.0,1
1185,Masculino,79,Chile,2020-08-13,Estándar,45,372,18,5790.6,260577.0,0
8573,Femenino,34,Chile,2021-05-05,Premium,36,424,14,4645.2,167227.2,0
8688,Masculino,27,Chile,2022-11-08,Estándar,18,120,12,3726.0,67068.0,0
1821,Masculino,83,Perú,2022-03-14,Premium,26,242,16,5054.1,131406.6,0
6777,Masculino,42,Chile,2020-03-25,Premium,50,376,13,4294.8,214740.0,0
9495,Femenino,28,Argentina,2019-06-17,Básico,59,5,14,4205.25,248109.75,0
3800,Femenino,98,Perú,2022-07-23,Premium,22,112,13,4017.6,88387.2,0
179,Masculino,61,Chile,2020-06-30,Premium,47,174,13,4082.7,191886.9,0
8526,Femenino,55,Chile,2020-11-06,Premium,42,104,9,2809.2,117986.4,0
5114,Femenino,91,Chile,2019-11-20,Premium,54,128,16,4934.4,266457.6,0
1125,Masculino,18,Perú,2022-10-17,Básico,19,263,2,876.15,16646.85,0
478,Femenino,87,Chile,2023-10-20,Básico,7,166,13,4074.3,28520.1,0
9856,Femenino,60,Chile,2022-09-20,Premium,20,390,17,5509.5,110190.0,1
6242,Masculino,39,Argentina,2021-02-28,Premium,39,449,15,4971.45,193886.55,0
5819,Masculino,36,Chile,2021-09-08,Básico,32,234,7,2345.7,75062.4,0
1042,Masculino,48,Chile,2024-02-28,Básico,3,175,2,783.75,2351.25,0
8273,Femenino,77,Argentina,2024-03-11,Básico,2,96,18,5500.8,11001.6,0
8475,Masculino,23,Perú,2021-07-15,Estándar,34,66,11,3369.3,114556.2,1
8549,Masculino,98,Perú,2022-12-29,Estándar,17,435,9,3156.75,53664.75,0
7440,Masculino,50,Argentina,2024-03-01,Estándar,2,273,7,2386.65,4773.3,0
1049,Masculino,47,Chile,2020-10-08,Básico,43,254,1,566.7,24368.1,0
1936,Masculino,68,Chile,2020-04-17,Premium,49,144,18,5551.2,272008.8,0
2862,Masculino,67,Perú,2023-04-10,Estándar,13,23,5,1524.15,19813.95,0
5549,Femenino,95,Argentina,2020-09-25,Estándar,44,183,18,5592.15,246054.6,0
7803,Femenino,78,Chile,2023-12-04,Básico,5,328,10,3344.4,16722.0,0
8234,Masculino,29,Perú,2022-07-30,Premium,22,482,18,5906.1,129934.2,0
6861,Femenino,82,Perú,2023-07-01,Estándar,10,209,11,3519.45,35194.5,1
787,Femenino,64,Perú,2024-03-10,Estándar,2,31,19,5732.55,11465.1,0
5915,Femenino,41,Perú,2024-03-20,Básico,2,114,18,5519.7,11039.4,0
3512,Masculino,21,Chile,2020-07-16,Básico,46,339,2,955.95,43973.7,1
8143,Femenino,39,Perú,2020-12-29,Estándar,41,494,20,6518.7,267266.7,0
2324,Masculino,60,Chile,2023-04-27,Básico,13,7,19,5707.35,74195.55,0
1285,Masculino,58,Perú,2020-05-05,Básico,48,106,2,711.3,34142.4,0
3047,Masculino,45,Perú,2019-10-28,Estándar,55,269,13,4182.45,230034.75,0
6831,Masculino,27,Chile,2019-05-19,Estándar,60,125,18,5531.25,331875.0,0
9708,Femenino,53,Perú,2023-06-29,Premium,11,186,15,4695.3,51648.3,0
4354,Femenino,70,Perú,2019-07-16,Estándar,58,157,12,3764.85,218361.3,0
8726,Femenino,53,Chile,2023-09-08,Estándar,8,422,11,3743.1,29944.8,0
4830,Femenino,92,Chile,2023-07-01,Básico,10,455,6,2277.75,22777.5,1
4164,Femenino,37,Perú,2022-09-13,Básico,20,186,10,3195.3,63906.0,0
1615,Masculino,49,Argentina,2023-08-16,Premium,9,11,3,911.55,8203.95,1
3455,Femenino,53,Perú,2022-05-28,Estándar,24,457,11,3779.85,90716.4,0
5718,Masculino,47,Argentina,2019-07-05,Premium,58,276,10,3289.8,190808.4,0
2937,Masculino,52,Perú,2022-07-12,Básico,22,365,17,5483.25,120631.5,0
8301,Masculino,71,Chile,2022-11-25,Básico,18,301,3,1216.05,21888.9,0
2433,Masculino,29,Argentina,2019-07-16,Básico,58,464,19,6187.2,358857.6,0
5273,Femenino,28,Chile,2022-05-22,Estándar,24,268,1,581.4,13953.6,0
8171,Masculino,78,Chile,2021-07-10,Estándar,34,273,18,5686.65,193346.1,1
5730,Masculino,33,Chile,2021-10-28,Básico,31,85,8,2489.25,77166.75,0
482,Femenino,32,Perú,2020-06-22,Estándar,47,298,4,1512.9,71106.3,1
4391,Masculino,57,Argentina,2024-03-31,Básico,2,180,3,1089.0,2178.0,0
9384,Femenino,79,Argentina,2019-08-02,Estándar,57,236,1,547.8,31224.6,0
2631,Femenino,82,Perú,2023-04-04,Estándar,13,216,20,6226.8,80948.4,0
1991,Masculino,45,Argentina,2020-04-15,Premium,49,406,7,2526.3,123788.7,0
9809,Femenino,20,Chile,2023-11-18,Estándar,6,280,19,5994.0,35964.0,0
437,Femenino,39,Argentina,2019-05-15,Estándar,60,429,14,4650.45,279027.0,0
323,Masculino,93,Chile,2023-05-10,Básico,12,391,6,2210.55,26526.6,0
9583,Femenino,54,Perú,2024-01-26,Premium,4,102,9,2807.1,11228.4,0
9530,Femenino,76,Argentina,2023-06-09,Estándar,11,208,19,5918.4,65102.4,0
5520,Femenino,60,Argentina,2019-08-13,Básico,57,241,20,6253.05,356423.85,0
1194,Masculino,18,Perú,2022-07-11,Premium,22,207,1,517.35,11381.7,0
7222,Femenino,76,Perú,2023-07-02,Básico,10,39,12,3640.95,36409.5,0
9577,Masculino,21,Chile,2021-02-06,Estándar,39,32,14,4233.6,165110.4,0
7187,Masculino,80,Perú,2022-03-20,Básico,26,202,20,6212.1,161514.6,0
2234,Femenino,91,Chile,2021-05-26,Premium,36,403,2,1023.15,36833.4,0
7016,Femenino,75,Argentina,2024-03-20,Básico,2,350,8,2767.5,5535.0,0
8989,Masculino,47,Chile,2022-05-16,Estándar,24,252,5,1764.6,42350.4,1
8774,Femenino,63,Perú,2023-10-05,Premium,7,170,7,2278.5,15949.5,0
2957,Femenino,66,Perú,2022-02-28,Básico,27,133,15,4639.65,125270.55,0
2640,Masculino,97,Argentina,2019-06-21,Estándar,59,353,1,670.65,39568.35,0
8497,Masculino,59,Argentina,2019-08-26,Estándar,57,80,15,4584.0,261288.0,0
5513,Femenino,47,Argentina,2019-06-20,Premium,59,486,12,4110.3,242507.7,0
644,Femenino,95,Argentina,2022-06-16,Básico,23,455,8,2877.75,66188.25,1
1637,Masculino,95,Chile,2019-09-16,Premium,56,385,11,3704.25,207438.0,1
3725,Masculino,88,Chile,2021-02-03,Estándar,39,9,8,2409.45,93968.55,0
6512,Femenino,46,Chile,2023-10-12,Estándar,7,48,19,5750.4,40252.8,0
212,Masculino,55,Argentina,2020-01-21,Estándar,52,372,3,1290.6,67111.2,0
8312,Masculino,83,Chile,2021-12-16,Estándar,29,345,10,3362.25,97505.25,0
917,Femenino,55,Argentina,2023-01-22,Estándar,16,350,2,967.5,15480.0,0
8072,Femenino,57,Argentina,2023-06-02,Básico,11,48,14,4250.4,46754.4,0
4975,Femenino,62,Chile,2022-01-07,Premium,28,151,20,6158.55,172439.4,1
1107,Masculino,42,Argentina,2020-10-09,Premium,43,389,14,4608.45,198163.35,0
6645,Masculino,54,Chile,2020-09-13,Premium,44,485,6,2309.25,101607.0,1
6597,Femenino,32,Argentina,2020-07-25,Estándar,46,380,11,3699.0,170154.0,0
7295,Masculino,93,Perú,2019-07-25,Básico,58,119,8,2524.95,146447.1,0
4194,Femenino,69,Perú,2020-12-25,Básico,41,53,1,355.65,14581.65,0
5086,Masculino,35,Chile,2020-12-21,Premium,41,325,2,941.25,38591.25,1
8088,Femenino,18,Chile,2022-10-22,Estándar,19,121,13,4027.05,76513.95,0
8433,Femenino,66,Perú,2022-03-22,Estándar,26,267,19,5980.35,155489.1,1
1920,Femenino,81,Argentina,2023-11-14,Estándar,6,407,2,1027.35,6164.1,0
9980,Femenino,76,Perú,2021-06-08,Estándar,35,484,10,3508.2,122787.0,0
4255,Femenino,79,Perú,2020-06-15,Básico,47,131,14,4337.55,203864.85,1
622,Femenino,90,Chile,2021-04-29,Premium,37,102,6,1907.1,70562.7,0
6596,Masculino,63,Argentina,2021-11-19,Básico,30,445,12,4067.25,122017.5,1
8652,Masculino,93,Chile,2023-01-17,Estándar,16,134,6,1940.7,31051.2,0
3245,Femenino,49,Chile,2020-01-13,Premium,52,271,3,1184.55,61596.6,0
7545,Masculino,92,Chile,2023-11-09,Básico,6,469,9,3192.45,19154.7,1
385,Femenino,21,Perú,2022-09-20,Básico,20,260,18,5673.0,113460.0,0
8657,Masculino,35,Perú,2023-05-19,Premium,12,1,4,1201.05,14412.6,1
168,Femenino,38,Argentina,2021-04-01,Premium,37,178,11,3486.9,129015.3,0
7503,Femenino,61,Perú,2023-07-10,Premium,10,457,10,3479.85,34798.5,0
1886,Masculino,22,Perú,2020-10-13,Básico,43,234,4,1445.7,62165.1,0
6621,Masculino,55,Chile,2019-12-16,Premium,53,351,8,2768.55,146733.15,0
787,Masculino,58,Chile,2022-01-27,Premium,28,178,10,3186.9,89233.2,1
6717,Masculino,43,Perú,2022-06-20,Estándar,23,69,1,372.45,8566.35,1
8652,Masculino,28,Perú,2022-09-08,Estándar,20,259,6,2071.95,41439.0,0
3475,Femenino,20,Chile,2024-02-14,Básico,3,57,2,659.85,1979.55,0
5678,Masculino,43,Argentina,2020-07-28,Estándar,46,459,13,4381.95,201569.7,0
2189,Masculino,48,Argentina,2020-01-11,Estándar,52,448,14,4670.4,242860.8,0
226,Masculino,56,Perú,2024-04-07,Básico,1,374,17,5492.7,5492.7,0
1329,Femenino,85,Chile,2022-06-22,Estándar,23,98,12,3702.9,85166.7,0
9206,Masculino,81,Chile,2023-01-28,Básico,16,160,12,3768.0,60288.0,0
6071,Femenino,18,Chile,2022-06-09,Premium,23,257,4,1469.85,33806.55,0
5198,Masculino,90,Chile,2022-01-05,Básico,28,497,13,4421.85,123811.8,0
2691,Femenino,72,Chile,2023-06-12,Premium,11,483,17,5607.15,61678.65,1
5398,Femenino,38,Chile,2024-04-06,Estándar,1,390,12,4009.5,4009.5,0
3747,Masculino,48,Chile,2022-06-26,Premium,23,251,7,2363.55,54361.65,0
9795,Femenino,27,Chile,2023-11-01,Estándar,6,189,18,5598.45,33590.7,1
767,Femenino,86,Chile,2024-02-05,Básico,3,392,19,6111.6,18334.8,0
6871,Masculino,53,Chile,2023-12-05,Premium,5,364,18,5782.2,28911.0,0
9910,Masculino,22,Argentina,2024-02-22,Premium,3,55,2,657.75,1973.25,0
7521,Femenino,31,Argentina,2021-08-09,Estándar,33,11,16,4811.55,158781.15,1
9760,Masculino,72,Chile,2022-03-12,Premium,26,25,10,3026.25,78682.5,0
7282,Femenino,42,Argentina,2023-08-06,Premium,9,33,17,5134.65,46211.85,0
7833,Femenino,63,Argentina,2021-06-12,Básico,35,322,9,3038.1,106333.5,0
4066,Femenino,86,Argentina,2023-07-25,Estándar,10,301,14,4516.05,45160.5,0
2822,Masculino,51,Perú,2021-07-17,Premium,34,2,9,2702.1,91871.4,0
5370,Masculino,36,Perú,2023-01-21,Estándar,16,363,13,4281.15,68498.4,0
301,Masculino,68,Chile,2020-08-14,Premium,45,280,13,4194.0,188730.0,1
9173,Femenino,59,Chile,2019-12-31,Premium,53,24,2,625.2,33135.6,0
574,Femenino,50,Argentina,2019-12-18,Básico,53,391,2,1010.55,53559.15,0
7648,Femenino,78,Perú,2023-03-30,Básico,14,98,16,4902.9,68640.6,0
3808,Femenino,95,Perú,2023-03-31,Premium,14,19,19,5719.95,80079.3,0
6837,Femenino,76,Chile,2022-03-27,Básico,26,306,20,6321.3,164353.8,0
4905,Femenino,50,Argentina,2024-02-12,Estándar,3,62,11,3365.1,10095.3,0
7539,Femenino,49,Argentina,2022-07-02,Premium,22,434,17,5555.7,122225.4,0
1067,Masculino,19,Argentina,2021-09-18,Básico,32,324,3,1240.2,39686.4,0
7807,Femenino,72,Chile,2020-07-13,Básico,46,221,15,4732.05,217674.3,0
4076,Femenino,88,Perú,2020-06-02,Básico,47,385,16,5204.25,244599.75,0
9777,Masculino,71,Perú,2023-07-09,Premium,10,209,6,2019.45,20194.5,0
351,Femenino,56,Perú,2022-08-30,Estándar,21,273,9,2986.65,62719.65,0
9645,Femenino,70,Perú,2022-02-04,Básico,27,173,15,4681.65,126404.55,0
5118,Masculino,47,Chile,2022-08-18,Premium,21,106,20,6111.3,128337.3,0
8918,Femenino,30,Argentina,2023-03-29,Estándar,14,207,19,5917.35,82842.9,0
6267,Femenino,94,Argentina,2019-08-27,Básico,57,200,18,5610.0,319770.0,0
4179,Masculino,80,Perú,2022-09-26,Premium,20,275,14,4488.75,89775.0,0
8014,Femenino,92,Perú,2022-05-09,Premium,24,202,16,5012.1,120290.4,0
8487,Femenino,39,Perú,2022-08-20,Estándar,21,117,11,3422.85,71879.85,1
9970,Masculino,66,Chile,2021-10-06,Básico,31,163,15,4671.15,144805.65,0
287,Masculino,50,Chile,2022-09-29,Básico,20,247,8,2659.35,53187.0,0
8997,Masculino,58,Perú,2021-09-05,Básico,32,189,6,1998.45,63950.4,0
7952,Femenino,82,Argentina,2023-12-24,Básico,5,41,10,3043.05,15215.25,0
7857,Masculino,67,Chile,2024-02-03,Estándar,3,248,4,1460.4,4381.2,0
6171,Masculino,29,Chile,2020-09-29,Premium,44,113,6,1918.65,84420.6,0
39,Masculino,87,Argentina,2023-03-10,Estándar,14,223,16,5034.15,70478.1,0
3636,Masculino,22,Perú,2023-03-15,Básico,14,360,14,4578.0,64092.0,0
5989,Masculino,78,Chile,2023-07-20,Premium,10,124,14,4330.2,43302.0,1
4355,Masculino,57,Argentina,2021-08-23,Premium,33,422,7,2543.1,83922.3,0
563,Masculino,29,Argentina,2021-09-16,Básico,32,277,11,3590.85,114907.2,0
1625,Masculino,42,Perú,2020-08-25,Básico,45,243,16,5055.15,227481.75,0
7915,Masculino,51,Argentina,2020-02-19,Básico,51,472,13,4395.6,224175.6,0
4218,Masculino,63,Chile,2021-05-26,Premium,36,225,17,5336.25,192105.0,0
8528,Masculino,46,Argentina,2023-03-02,Premium,14,5,15,4505.25,63073.5,0
3749,Femenino,52,Chile,2020-12-28,Estándar,41,105,10,3110.25,127520.25,0
6466,Masculino,26,Perú,2019-10-09,Básico,55,151,11,3458.55,190220.25,0
4259,Femenino,89,Perú,2019-11-28,Estándar,54,256,14,4468.8,241315.2,0
5031,Femenino,33,Chile,2023-08-03,Estándar,9,308,1,623.4,5610.6,1
3503,Femenino,95,Argentina,2021-11-04,Básico,30,280,16,5094.0,152820.0,1
7374,Femenino,19,Argentina,2019-11-10,Premium,54,477,18,5900.85,318645.9,0
9252,Femenino,94,Chile,2021-07-11,Básico,34,453,4,1675.65,56972.1,0
918,Masculino,38,Perú,2019-06-07,Estándar,59,215,16,5025.75,296519.25,1
4175,Femenino,77,Perú,2021-04-17,Premium,37,47,9,2749.35,101725.95,0
8758,Masculino,98,Perú,2019-06-07,Estándar,59,460,16,5283.0,311697.0,0
3565,Femenino,95,Perú,2022-06-13,Básico,23,42,4,1244.1,28614.3,0
9684,Masculino,30,Argentina,2021-11-11,Premium,30,141,1,448.05,13441.5,0
6558,Masculino,88,Argentina,2019-09-06,Premium,56,38,6,1839.9,103034.4,0
688,Femenino,21,Perú,2020-03-20,Básico,50,295,1,609.75,30487.5,1
7151,Masculino,75,Chile,2021-11-25,Premium,30,3,20,6003.15,180094.5,1
7417,Masculino,35,Argentina,2023-02-21,Estándar,15,301,18,5716.05,85740.75,0
7983,Masculino,56,Chile,2020-04-16,Básico,49,370,19,6088.5,298336.5,0
2574,Masculino,90,Perú,2022-05-30,Básico,24,409,10,3429.45,82306.8,0
8170,Masculino,48,Perú,2023-06-11,Estándar,11,16,11,3316.8,36484.8,0
2494,Masculino,50,Chile,2019-06-06,Premium,59,480,7,2604.0,153636.0,0
9730,Femenino,32,Argentina,2021-10-13,Estándar,31,194,11,3503.7,108614.7,1
8208,Femenino,87,Perú,2022-02-24,Básico,27,354,9,3071.7,82935.9,0
846,Masculino,80,Perú,2021-03-04,Estándar,38,18,6,1818.9,69118.2,0
1901,Masculino,36,Perú,2020-09-06,Premium,44,193,18,5602.65,246516.6,1
6101,Masculino,30,Perú,2020-02-14,Básico,51,26,20,6027.3,307392.3,1
9067,Masculino,47,Chile,2020-06-19,Estándar,47,442,16,5264.1,247412.7,0
9650,Femenino,89,Chile,2022-05-27,Premium,24,271,8,2684.55,64429.2,1
4409,Masculino,69,Chile,2022-07-23,Básico,22,386,13,4305.3,94716.6,0
1795,Masculino,87,Argentina,2021-06-14,Básico,35,179,13,4087.95,143078.25,0
5846,Masculino,27,Argentina,2019-10-24,Básico,55,479,13,4402.95,242162.25,0
2909,Masculino,79,Argentina,2021-10-24,Premium,31,3,6,1803.15,55897.65,0
6993,Femenino,91,Argentina,2021-09-08,Premium,32,481,15,5005.05,160161.6,0
5139,Femenino,80,Perú,2023-01-27,Premium,16,404,20,6424.2,102787.2,0
861,Masculino,56,Argentina,2020-09-04,Estándar,44,107,4,1312.35,57743.4,0
395,Masculino,62,Argentina,2021-07-10,Estándar,34,339,11,3655.95,124302.3,0
4632,Femenino,93,Chile,2020-07-07,Básico,46,175,19,5883.75,270652.5,0
507,Femenino,96,Chile,2020-07-09,Básico,46,492,17,5616.6,258363.6,0
4980,Femenino,70,Argentina,2020-10-22,Premium,43,491,3,1415.55,60868.65,1
8977,Femenino,54,Chile,2020-11-06,Estándar,42,363,16,5181.15,217608.3,0
9374,Masculino,68,Chile,2022-05-06,Premium,24,491,16,5315.55,127573.2,0
1593,Femenino,73,Argentina,2022-05-24,Estándar,24,357,4,1574.85,37796.4,0
2249,Femenino,25,Perú,2022-10-25,Básico,19,105,13,4010.25,76194.75,0
9233,Masculino,65,Chile,2023-12-26,Premium,5,250,3,1162.5,5812.5,1
6985,Masculino,80,Argentina,2021-08-13,Premium,33,391,4,1610.55,53148.15,0
989,Masculino,44,Chile,2023-01-18,Premium,16,477,9,3200.85,51213.6,1
571,Masculino,65,Perú,2020-05-12,Básico,48,110,20,6115.5,293544.0,0
8950,Masculino,88,Chile,2023-08-01,Premium,9,240,14,4452.0,40068.0,0
5924,Femenino,88,Argentina,2020-01-02,Premium,52,493,10,3517.65,182917.8,1
4743,Masculino,26,Argentina,2023-05-18,Premium,12,352,8,2769.6,33235.2,0
4838,Masculino,19,Argentina,2023-01-28,Básico,16,304,3,1219.2,19507.2,0
1806,Femenino,60,Chile,2019-11-23,Estándar,54,16,6,1816.8,98107.2,0
9359,Femenino,71,Chile,2021-04-18,Premium,37,291,2,905.55,33505.35,0
9338,Femenino,75,Chile,2020-04-10,Premium,49,442,2,1064.1,52140.9,0
8859,Masculino,45,Argentina,2019-07-11,Básico,58,89,8,2493.45,144620.1,1
352,Femenino,74,Chile,2021-06-04,Básico,35,282,16,5096.1,178363.5,0
3435,Femenino,34,Chile,2019-05-09,Estándar,60,443,16,5265.15,315909.0,0
5932,Masculino,29,Chile,2021-11-05,Estándar,30,149,12,3756.45,112693.5,0
8225,Masculino,64,Chile,2019-06-20,Estándar,59,378,6,2196.9,129617.1,0
2793,Femenino,65,Chile,2021-09-05,Premium,32,328,9,3044.4,97420.8,0
9259,Femenino,16,Argentina,2023-07-20,Estándar,10,470,14,4693.5,46935.0,0
3785,Masculino,60,Argentina,2021-01-13,Básico,40,352,19,6069.6,242784.0,0
6484,Masculino,41,Chile,2020-04-27,Premium,49,464,18,5887.2,288472.8,0
1960,Femenino,80,Perú,2019-07-16,Básico,58,29,14,4230.45,245366.1,0
6067,Femenino,80,Chile,2023-05-22,Básico,12,268,16,5081.4,60976.8,0
4446,Masculino,86,Argentina,2022-03-02,Estándar,26,44,7,2146.2,55801.2,0
6688,Masculino,72,Perú,2020-01-10,Premium,52,84,3,988.2,51386.4,0
8409,Masculino,71,Argentina,2021-08-23,Estándar,33,462,6,2285.1,75408.3,0
9952,Femenino,57,Perú,2020-12-09,Premium,41,111,5,1616.55,66278.55,1
7905,Femenino,92,Chile,2020-01-01,Estándar,52,49,4,1251.45,65075.4,0
6379,Femenino,45,Argentina,2021-05-05,Estándar,36,389,15,4908.45,176704.2,0
2428,Masculino,98,Chile,2022-10-08,Básico,19,264,3,1177.2,22366.8,1
8942,Masculino,50,Argentina,2020-12-31,Básico,41,442,1,764.1,31328.1,0
1483,Femenino,63,Argentina,2022-11-23,Estándar,18,231,9,2942.55,52965.9,1
8118,Masculino,84,Argentina,2022-02-11,Premium,27,481,10,3505.05,94636.35,0
4198,Masculino,67,Chile,2021-03-21,Premium,38,278,4,1491.9,56692.2,0
2848,Masculino,42,Argentina,2022-10-07,Básico,19,112,11,3417.6,64934.4,0
9990,Masculino,56,Argentina,2021-06-26,Estándar,35,165,16,4973.25,174063.75,0
3982,Masculino,87,Chile,2021-12-05,Estándar,29,154,19,5861.7,169989.3,0
8314,Masculino,48,Argentina,2020-11-20,Premium,42,412,18,5832.6,244969.2,0
2190,Masculino,71,Argentina,2020-06-05,Estándar,47,320,13,4236.0,199092.0,0
6086,Femenino,25,Perú,2023-12-16,Premium,5,114,15,4619.7,23098.5,1
5203,Femenino,79,Perú,2023-08-27,Básico,9,465,9,3188.25,28694.25,0
113,Masculino,36,Argentina,2024-01-11,Básico,4,325,10,3341.25,13365.0,0
8735,Masculino,29,Chile,2021-08-07,Premium,33,138,3,1044.9,34481.7,1
467,Masculino,21,Perú,2022-10-28,Básico,19,5,2,605.25,11499.75,0
484,Femenino,40,Perú,2023-12-08,Básico,5,127,2,733.35,3666.75,0
9951,Masculino,75,Chile,2022-10-22,Estándar,19,156,19,5863.8,111412.2,0
4031,Femenino,71,Perú,2024-01-31,Estándar,4,53,3,955.65,3822.6,0
7848,Femenino,37,Chile,2021-06-06,Estándar,35,336,20,6352.8,222348.0,0
3531,Femenino,33,Chile,2019-10-26,Básico,55,283,19,5997.15,329843.25,0
2498,Masculino,48,Argentina,2020-10-22,Estándar,43,293,8,2707.65,116428.95,1
1542,Masculino,50,Perú,2023-11-14,Estándar,6,276,3,1189.8,7138.8,0
3955,Femenino,64,Perú,2020-05-25,Básico,48,49,20,6051.45,290469.6,0
4390,Femenino,19,Chile,2021-06-27,Estándar,35,216,8,2626.8,91938.0,0
6083,Masculino,36,Perú,2022-01-25,Básico,28,451,12,4073.55,114059.4,0
4091,Masculino,77,Chile,2021-11-29,Estándar,30,24,11,3325.2,99756.0,0
4889,Femenino,43,Perú,2022-11-13,Estándar,18,458,14,4680.9,84256.2,0
1397,Femenino,72,Argentina,2023-03-04,Básico,14,288,13,4202.4,58833.6,0
1744,Femenino,40,Argentina,2020-06-12,Premium,47,489,2,1113.45,52332.15,1
2939,Masculino,99,Argentina,2020-03-17,Estándar,50,177,3,1085.85,54292.5,0
3534,Femenino,32,Argentina,2021-04-21,Básico,37,445,6,2267.25,83888.25,0
468,Masculino,17,Perú,2020-12-20,Básico,41,221,8,2632.05,107914.05,1
9321,Masculino,63,Perú,2023-01-08,Básico,16,416,2,1036.8,16588.8,0
5344,Femenino,97,Chile,2022-04-05,Premium,25,408,4,1628.4,40710.0,0
1742,Femenino,84,Chile,2021-09-24,Estándar,32,59,4,1261.95,40382.4,0
1370,Femenino,84,Argentina,2019-11-24,Básico,54,41,19,5743.05,310124.7,0
4896,Masculino,42,Perú,2023-12-03,Premium,5,335,6,2151.75,10758.75,0
3881,Femenino,18,Chile,2021-02-15,Básico,39,296,4,1510.8,58921.2,0
5299,Femenino,76,Perú,2021-05-17,Premium,36,247,9,2959.35,106536.6,0
9586,Masculino,78,Argentina,2019-07-30,Básico,58,423,14,4644.15,269360.7,0
5154,Femenino,69,Chile,2020-05-28,Básico,48,111,14,4316.55,207194.4,0
9865,Masculino,21,Chile,2024-02-10,Estándar,3,476,4,1699.8,5099.4,0
5077,Femenino,46,Chile,2019-08-15,Básico,57,58,4,1260.9,71871.3,1
1457,Masculino,77,Argentina,2022-09-09,Básico,20,320,3,1236.0,24720.0,1
9358,Femenino,70,Argentina,2021-05-14,Premium,36,86,3,990.3,35650.8,0
2419,Femenino,25,Perú,2019-06-02,Básico,59,230,7,2341.5,138148.5,0
1450,Masculino,91,Chile,2023-05-19,Básico,12,135,2,741.75,8901.0,0
7660,Masculino,57,Chile,2019-08-18,Estándar,57,420,7,2541.0,144837.0,0
7525,Femenino,81,Chile,2021-02-19,Estándar,39,349,4,1566.45,61091.55,0
5785,Femenino,19,Chile,2020-04-12,Básico,49,59,13,3961.95,194135.55,1
8546,Femenino,31,Perú,2021-03-22,Premium,38,121,4,1327.05,50427.9,0
8821,Femenino,37,Chile,2019-06-13,Premium,59,29,20,6030.45,355796.55,0
9910,Femenino,32,Argentina,2022-05-17,Básico,24,169,1,477.45,11458.8,1
6267,Femenino,44,Argentina,2021-04-03,Estándar,37,364,20,6382.2,236141.4,0
5930,Femenino,45,Argentina,2022-11-23,Básico,18,212,14,4422.6,79606.8,0
2920,Femenino,86,Chile,2022-05-22,Premium,24,448,2,1070.4,25689.6,1
7830,Femenino,96,Chile,2021-09-25,Estándar,32,192,18,5601.6,179251.2,1
2109,Femenino,21,Argentina,2023-08-15,Básico,9,228,9,2939.4,26454.6,0
8818,Femenino,75,Perú,2019-09-12,Estándar,56,110,5,1615.5,90468.0,1
1336,Masculino,39,Chile,2022-01-10,Estándar,28,417,15,4937.85,138259.8,0
4280,Femenino,42,Chile,2024-01-07,Estándar,4,97,10,3101.85,12407.4,1
8802,Masculino,25,Chile,2024-01-28,Estándar,4,494,6,2318.7,9274.8,1
1974,Femenino,47,Perú,2019-10-25,Básico,55,175,10,3183.75,175106.25,0
1304,Femenino,38,Perú,2024-03-13,Premium,2,429,5,1950.45,3900.9,0
5817,Masculino,52,Chile,2024-03-22,Estándar,2,234,5,1745.7,3491.4,1
6206,Masculino,92,Chile,2022-09-18,Básico,20,233,6,2044.65,40893.0,0
8253,Femenino,28,Perú,2019-05-25,Básico,60,178,10,3186.9,191214.0,0
893,Masculino,86,Argentina,2020-04-22,Estándar,49,456,14,4678.8,229261.2,1
7063,Masculino,75,Chile,2020-09-28,Básico,44,343,8,2760.15,121446.6,1
2573,Masculino,18,Perú,2022-01-11,Estándar,28,481,5,2005.05,56141.4,0
2993,Femenino,91,Chile,2020-04-24,Premium,49,155,9,2862.75,140274.75,0
8424,Masculino,83,Chile,2023-06-23,Premium,11,448,2,1070.4,11774.4,0
6473,Femenino,92,Perú,2021-02-07,Básico,39,326,7,2442.3,95249.7,0
9929,Femenino,59,Chile,2022-06-20,Premium,23,299,2,913.95,21020.85,1
3532,Masculino,57,Chile,2020-08-24,Premium,45,429,8,2850.45,128270.25,0
8792,Femenino,77,Perú,2019-08-23,Estándar,57,181,2,790.05,45032.85,1
8533,Femenino,16,Argentina,2022-07-12,Premium,22,384,16,5203.2,114470.4,0
984,Femenino,31,Perú,2019-08-04,Premium,57,168,13,4076.4,232354.8,0
